,x,y,z
159,0.030799999833106995,0.019461501389741898,-0.04452400282025337
160,0.030156999826431274,0.020208500325679786,-0.04453200101852417
161,0.029474999755620963,0.02065249904990196,-0.04453800246119498
162,0.02852300181984901,0.02095549926161766,-0.0445450022816658
163,0.028262000530958176,0.02098949998617172,-0.04455200210213661
164,0.0274020005017519,0.02080849930644036,-0.044554002583026886
165,0.02651900053024292,0.02047549933195114,-0.04455700144171715
166,0.025662999600172043,0.019921500235795968,-0.04457000270485878
167,0.025267999619245533,0.019452501088380814,-0.044554002583026886
168,0.02482600137591362,0.018506500869989395,-0.044568002223968506
169,0.024675000458955758,0.017871499061584473,-0.044561002403497696
170,0.024702001363039017,0.016889501363039017,-0.044554002583026886
171,0.02489500120282173,0.01585650071501732,-0.04454700276255608
172,0.025171000510454167,0.015046500600874426,-0.04453600198030472
173,0.02546200156211853,0.014346499927341938,-0.04452900215983392
174,0.0259610004723072,0.013470499776303768,-0.04451500251889229
175,0.026333000510931008,0.01299350056797266,-0.0444990023970604
176,0.02730100043118,0.012347499839961529,-0.04447900131344795
177,0.0283920019865036,0.012070500291883944,-0.0444990023970604
178,0.029754001647233963,0.012959499843418598,-0.04377100244164467
179,0.030046999454498288,0.013255500234663486,-0.04378000274300575
180,0.030604999512434006,0.01413649972528219,-0.04378000274300575
181,0.031038999557495117,0.015137500129640102,-0.04378500208258629
182,0.03114800155162812,0.015447500161826609,-0.04378500208258629
183,0.03136400133371353,0.016415499150753018,-0.043794002383947365
184,0.03141999989748001,0.016864500939846042,-0.04380100220441818
185,0.031442001461982734,0.017862498760223392,-0.04380600154399872
186,0.031185999512672424,0.018987499177455902,-0.04381700232625008
187,0.030937999486923218,0.019556500017642968,-0.043824002146720886
188,0.030333999544382095,0.0203235000371933,-0.04383300244808197
189,0.029591001570224762,0.0208675004541874,-0.04384000226855278
190,0.028654001653194424,0.02124049887061119,-0.043842002749443054
191,0.028349999338388443,0.02130249887704849,-0.043843001127243035
192,0.02739100158214569,0.02116150036454201,-0.0438540019094944
193,0.02641100063920021,0.020803499966859814,-0.04386800155043602
194,0.02556600049138069,0.0202844999730587,-0.04387200251221657
195,0.025016000494360924,0.019701499491930008,-0.043859001249074936
196,0.024598000571131703,0.018746498972177502,-0.04388800263404846
197,0.02446600049734116,0.01788949966430664,-0.043877001851797104
198,0.024493001401424408,0.016889501363039017,-0.043852001428604126
199,0.024714000523090363,0.015872500836849213,-0.043843001127243035
200,0.02506599947810173,0.01499150041490793,-0.04383300244808197
201,0.025476999580860138,0.014082499779760838,-0.04382600262761116
202,0.02608900144696236,0.01323350053280592,-0.0438150018453598
203,0.027123000472784042,0.012551500461995602,-0.04379600286483765
204,0.02827800065279007,0.012254499830305576,-0.04380100220441818
205,0.029469002038240436,0.012967499904334543,-0.04307500272989273
206,0.029892001301050183,0.013408499769866468,-0.04307800158858298
207,0.03047600015997887,0.014240500517189503,-0.04308200255036354
208,0.030937999486923218,0.01523150037974119,-0.0430850014090538
209,0.031272999942302704,0.016438499093055725,-0.043098002672195435
210,0.031339999288320534,0.01687449961900711,-0.04310300201177597
211,0.03145100176334381,0.017863500863313675,-0.04310500249266625
212,0.03130200132727623,0.01903349906206131,-0.04311900213360786
213,0.031061999499797818,0.01963450014591217,-0.04312100261449814
214,0.03050700202584267,0.0204704999923706,-0.0431240014731884
215,0.03001100197434425,0.020945500582456592,-0.04314000159502029
216,0.02973800152540207,0.02112950012087822,-0.04313800111413002
217,0.02882600203156472,0.021531499922275543,-0.04313800111413002
218,0.0284000001847744,0.02162550017237664,-0.043133001774549484
219,0.02739400044083596,0.02151349931955337,-0.04315400123596192
220,0.02639099955558777,0.021214500069618225,-0.043163001537323
221,0.02546900138258934,0.02068249881267548,-0.043167002499103546
222,0.024784000590443608,0.01993750035762787,-0.043163001537323
223,0.0243460014462471,0.018948499113321304,-0.04319500178098679
224,0.02420699968934059,0.017894499003887177,-0.043167002499103546
225,0.0242919996380806,0.01688849925994873,-0.04315600171685219
226,0.02458200044929981,0.01585949957370758,-0.043153002858161926
227,0.02483000047504902,0.01522949989885092,-0.04313500225543977
228,0.024953000247478485,0.014935499988496304,-0.04312800243496895
229,0.02539600059390068,0.014021500013768671,-0.04312100261449814
230,0.026002999395132058,0.013270500116050243,-0.04311000183224678
231,0.02716900035738945,0.012588500045239924,-0.04309600219130516
232,0.02831200137734413,0.012427500449120998,-0.04310300201177597
233,0.02920300140976905,0.01298350002616644,-0.04238700121641159
234,0.02977599948644638,0.013512500561773777,-0.04237700253725052
235,0.030363999307155613,0.014356500469148159,-0.04238000139594078
236,0.030829001218080517,0.015299499966204166,-0.042389001697301865
237,0.03116299957036972,0.01648550108075142,-0.04239800199866295
238,0.0313900001347065,0.017467498779296875,-0.042400002479553216
239,0.031463999301195145,0.018072500824928284,-0.042405001819133765
240,0.03140399977564812,0.0190575011074543,-0.04241600260138512
241,0.03108600154519081,0.020002499222755432,-0.04242100194096565
242,0.03071299940347672,0.020606499165296555,-0.042430002242326736
243,0.030205000191926963,0.021152500063180923,-0.04244400188326836
244,0.029345002025365836,0.021680500358343124,-0.042455002665519714
245,0.02899400144815445,0.02182750031352043,-0.042455002665519714
246,0.028029000386595733,0.022007498890161514,-0.042462002485990524
247,0.027370000258088112,0.021905500441789627,-0.04246000200510025
248,0.02639000117778778,0.021572500467300408,-0.04246900230646133
249,0.02532200142741204,0.021040499210357663,-0.0424560010433197
250,0.024527000263333317,0.020186498761177063,-0.042476002126932144
251,0.024094000458717343,0.0191894993185997,-0.04250600188970567
252,0.024011999368667603,0.0188945010304451,-0.04249200224876404
253,0.023963000625371933,0.01787950098514557,-0.04246900230646133
254,0.024082999676465988,0.016879498958587646,-0.04245300218462944
255,0.02441500127315521,0.015848498791456226,-0.042449001222848885
256,0.024814000353217125,0.014851500280201437,-0.04243200272321701
257,0.02532200142741204,0.013977500610053541,-0.04242100194096565
258,0.02604300156235695,0.013270500116050243,-0.04241000115871429
259,0.02723100036382675,0.0126915005967021,-0.042400002479553216
260,0.028376001864671707,0.012627500109374523,-0.0423940010368824
261,0.02895000204443932,0.013015500269830229,-0.04168900102376938
262,0.029651999473571774,0.013642500154674051,-0.04168100282549858
263,0.030271001160144806,0.014462499879300594,-0.041684001684188836
264,0.03074400126934052,0.015430499799549581,-0.04168900102376938
265,0.030941002070903775,0.01602049916982651,-0.04169300198554994
266,0.031077001243829724,0.016501501202583313,-0.04170200228691101
267,0.031355999410152435,0.01746949926018715,-0.041705001145601266
268,0.03146599978208542,0.01788949966430664,-0.041705001145601266
269,0.031529001891613014,0.018886499106884003,-0.04170900210738182
270,0.03126300126314163,0.020038500428199768,-0.041718002408742905
271,0.030933000147342682,0.020734500139951702,-0.0417340025305748
272,0.030257999897003174,0.021451499313116074,-0.04173900187015533
273,0.029543999582529068,0.021905500441789627,-0.04175500199198723
274,0.029141001403331764,0.0220944993197918,-0.041760001331567764
275,0.028537001460790638,0.022284500300884247,-0.0417570024728775
276,0.027580000460147858,0.02230050042271614,-0.04176400229334831
277,0.026372000575065613,0.02199050039052964,-0.0417730025947094
278,0.025395000353455544,0.021593499928712845,-0.041767001152038574
279,0.024957999587059014,0.02126250043511391,-0.041780002415180206
280,0.02422500029206276,0.02049349993467331,-0.0417570024728775
281,0.023878000676631927,0.019459500908851624,-0.0418190024793148
282,0.0237950012087822,0.01891149953007698,-0.04181700199842453
283,0.023733999580144882,0.017880499362945557,-0.041780002415180206
284,0.02387300133705139,0.016879498958587646,-0.041760001331567764
285,0.0241990014910698,0.01582549884915352,-0.04174300283193588
286,0.024672001600265503,0.014796500094234943,-0.04173000156879425
287,0.025237001478672028,0.013953500427305698,-0.04172300174832344
288,0.025458000600337986,0.01370349992066622,-0.041718002408742905
289,0.026266001164913167,0.013140500523149969,-0.041711002588272095
290,0.02731600031256676,0.012783500365912914,-0.04169800132513046
291,0.028319001197814938,0.01273650024086237,-0.04169100150465965
292,0.028714999556541443,0.013037499971687794,-0.04099300131201744
293,0.02956900000572205,0.013726499862968922,-0.04098600149154663
294,0.030186999589204788,0.01456550043076277,-0.04098600149154663
295,0.030650999397039413,0.015525500290095806,-0.04099000245332718
296,0.030852999538183205,0.0160675011575222,-0.04099500179290772
297,0.031001001596450806,0.016532499343156815,-0.04100000113248825
298,0.03133600205183028,0.01747849956154823,-0.041006002575159066
299,0.031536001712083817,0.01812750101089477,-0.041006002575159066
300,0.03162200003862381,0.019149500876665115,-0.041009001433849335
301,0.031433001160621636,0.02010549977421761,-0.041020002216100686
302,0.031125001609325405,0.02084450051188469,-0.04102300107479096
303,0.030503999441862106,0.02159649878740311,-0.04103400185704231
304,0.02975299954414368,0.02211450040340424,-0.041050001978874213
305,0.02927299961447716,0.022372499108314514,-0.04105900228023529
306,0.028638999909162518,0.022640500217676163,-0.04106200113892555
307,0.027666000649332997,0.02267049998044968,-0.04106400161981583
308,0.02735200151801109,0.02261349931359291,-0.041071001440286636
309,0.02635600045323372,0.022365499287843704,-0.041071001440286636
310,0.02600400149822235,0.022261500358581543,-0.04107300192117691
311,0.025081999599933624,0.021906498819589608,-0.0410660021007061
312,0.024275999516248703,0.02124049887061119,-0.041068002581596375
313,0.0239810012280941,0.02079650014638901,-0.041050001978874213
314,0.023664001375436783,0.019747499376535416,-0.041107002645730965
315,0.02349299937486649,0.018903501331806183,-0.04108700156211853
316,0.023478999733924862,0.018005501478910446,-0.04108000174164772
317,0.023618001490831368,0.016857501119375232,-0.04106400161981583
318,0.023981999605894092,0.0158265009522438,-0.04104500263929367
319,0.024296000599861145,0.015105499885976316,-0.04103600233793259
320,0.02452000044286251,0.014728500507771969,-0.041029002517461784
321,0.025179000571370125,0.013899500481784344,-0.0410270020365715
322,0.02542700059711933,0.01365750003606081,-0.04101800173521042
323,0.02628999948501587,0.013163500465452671,-0.0410040020942688
324,0.02732500061392784,0.012905499897897243,-0.04099700227379799
325,0.028406001627445217,0.012874499894678593,-0.04099500179290772
326,0.02958200126886368,0.013946500606834887,-0.040290001779794686
327,0.030104000121355057,0.0146484998986125,-0.040285002440214164
328,0.030581999570131305,0.015610500238835813,-0.040290001779794686
329,0.03090700134634972,0.016571499407291412,-0.040299002081155784
330,0.03129500150680542,0.01749350130558014,-0.04030600190162659
331,0.0314750000834465,0.017911501228809357,-0.04030800238251686
332,0.031700000166893005,0.01890150085091591,-0.04030600190162659
333,0.03171300143003464,0.019180499017238617,-0.04030800238251686
334,0.031575001776218414,0.020158499479293827,-0.04031800106167793
335,0.031224999576807026,0.021076500415802,-0.04032200202345848
336,0.030723001807928082,0.021736498922109604,-0.0403130017220974
337,0.029979001730680462,0.022344499826431274,-0.04033400118350984
338,0.029435001313686367,0.02267950028181076,-0.040347002446651466
339,0.02872300148010254,0.02297849953174591,-0.04036300256848335
340,0.027754999697208405,0.02305150032043457,-0.04036600142717362
341,0.02736600115895272,0.02299949899315834,-0.04036600142717362
342,0.026351999491453167,0.02277449890971184,-0.040377002209424966
343,0.02589200064539909,0.022640500217676163,-0.040377002209424966
344,0.02498500049114228,0.022275499999523163,-0.04036800190806389
345,0.02417900040745735,0.021674498915672302,-0.040380001068115234
346,0.02370300143957138,0.02102150022983551,-0.040380001068115234
347,0.02336600050330162,0.019979499280452732,-0.040382001549005515
348,0.02321499958634376,0.01890150085091591,-0.040377002209424966
349,0.02324600145220756,0.01789649948477745,-0.04036300256848335
350,0.023397000506520268,0.01689549908041954,-0.040352001786232
351,0.02374500036239624,0.01585949957370758,-0.040352001786232
352,0.024114001542329788,0.015083500184118748,-0.04034500196576119
353,0.024392999708652496,0.014642500318586825,-0.0403360016644001
354,0.02505100145936013,0.013898500241339208,-0.04032700136303902
355,0.02538400143384933,0.013633499853312973,-0.040320001542568214
356,0.026282001286745068,0.013215499930083752,-0.040311001241207116
357,0.026604000478982925,0.013114499859511852,-0.04030400142073631
358,0.0273669995367527,0.012991500087082386,-0.04030100256204605
359,0.028328001499176025,0.01300050038844347,-0.0402970016002655
360,0.02945199981331825,0.013969500549137592,-0.039590001106262214
361,0.030025001615285873,0.014720500446856022,-0.03958900272846222
362,0.030505001544952393,0.015688501298427582,-0.03959400206804276
363,0.030840002000331882,0.016587499529123306,-0.03960100188851357
364,0.031286999583244324,0.01750750094652176,-0.039608001708984375
365,0.03171500191092491,0.01840849965810776,-0.0396060012280941
366,0.03183000162243843,0.019234500825405117,-0.03960500285029411
367,0.03172999992966652,0.02021849900484085,-0.03961300104856491
368,0.0314210020005703,0.021152500063180923,-0.03961900249123573
369,0.030978001654148105,0.021917499601840973,-0.039635002613067634
370,0.030195999890565883,0.022588498890399933,-0.039652001112699516
371,0.029585000127553936,0.022950500249862667,-0.03965400159358978
372,0.02867799997329712,0.02335450053215027,-0.03966700285673142
373,0.02782399952411652,0.023440498858690262,-0.0396680012345314
374,0.027359001338481903,0.0233984999358654,-0.03967200219631195
375,0.026364000514149662,0.0231504999101162,-0.03967400267720223
376,0.025786999613046646,0.022996500134468082,-0.03967900201678276
377,0.024892000481486317,0.022636499255895608,-0.03967900201678276
378,0.02405500039458275,0.022004500031471246,-0.039681002497673035
379,0.02346700057387352,0.02126049995422364,-0.039681002497673035
380,0.023138001561164856,0.02020150050520897,-0.039681002497673035
381,0.023014001548290253,0.018926501274108887,-0.039681002497673035
382,0.023051999509334564,0.017880499362945557,-0.03966500237584114
383,0.02318299934267997,0.016896501183509827,-0.039647001773118966
384,0.02349299937486649,0.015957500785589218,-0.03964200243353844
385,0.023733999580144882,0.01542450021952391,-0.039635002613067634
386,0.02423800155520439,0.014572500251233578,-0.03962800279259682
387,0.02453200146555901,0.014185500331223013,-0.039629001170396805
388,0.025352001190185547,0.013573500327765942,-0.03961900249123573
389,0.026328001171350486,0.013217500410974026,-0.039612002670764916
390,0.0273829996585846,0.01303150039166212,-0.03960100188851357
391,0.02782399952411652,0.013006499968469143,-0.03960500285029411
392,0.028723999857902523,0.013318500481545923,-0.03959600254893303
393,0.02935900166630745,0.013977500610053541,-0.03889400139451027
394,0.029947999864816662,0.014795499853789806,-0.03889400139451027
395,0.030443999916315082,0.01576549932360649,-0.03889800235629082
396,0.0308150015771389,0.016608498990535736,-0.03890100121498108
397,0.031295999884605415,0.01750950142741203,-0.0389070026576519
398,0.031752001494169235,0.0183974988758564,-0.0389070026576519
399,0.03189900144934653,0.01891649886965752,-0.03890800103545189
400,0.03194800019264221,0.019296500831842426,-0.03890800103545189
401,0.03189200162887573,0.02027750015258789,-0.03891200199723244
402,0.03160500153899193,0.021187499165534973,-0.038917001336812966
403,0.03110099956393242,0.02209249883890152,-0.038935001939535134
404,0.030404001474380493,0.02281349897384644,-0.0389460027217865
405,0.029747001826763163,0.023231498897075653,-0.03894900158047676
406,0.02884799987077713,0.02364449948072433,-0.038953002542257316
407,0.027933001518249508,0.02379349991679192,-0.038962002843618386
408,0.02734399959445,0.02375049889087677,-0.03897900134325028
409,0.02634900063276291,0.02350449934601784,-0.038983002305030816
410,0.02570199966430664,0.02334149926900864,-0.038986001163721085
411,0.02477199956774712,0.022950500249862667,-0.03899000212550163
412,0.024447001516819,0.022767499089241028,-0.038988001644611366
413,0.0238380003720522,0.02228749915957451,-0.03897600248456001
414,0.02326900139451027,0.021472498774528503,-0.03897600248456001
415,0.02292099967598915,0.020390499383211136,-0.03899200260639192
416,0.022808000445365902,0.019094500690698624,-0.038986001163721085
417,0.0228860005736351,0.01791850104928017,-0.03897600248456001
418,0.023014001548290253,0.016879498958587646,-0.03894400224089623
419,0.02328900061547756,0.015903498977422714,-0.0389460027217865
420,0.023544000461697585,0.015337499789893629,-0.03893700242042542
421,0.024082001298666,0.01451950054615736,-0.038930002599954605
422,0.02449700050055981,0.014083500020205975,-0.038926001638174064
423,0.025349000468850136,0.01356349978595972,-0.038917001336812966
424,0.02636700123548508,0.013210500590503216,-0.0389070026576519
425,0.0273750014603138,0.013099499978125095,-0.038905002176761634
426,0.027766000479459763,0.013101500459015371,-0.038905002176761634
427,0.02868299931287765,0.013408499769866468,-0.038900002837181084
428,0.02773100137710572,0.013155500404536724,-0.03820300102233887
429,0.028355000540614125,0.013339499942958357,-0.03819800168275833
430,0.028615999966859818,0.013510500080883505,-0.03819500282406807
431,0.02938099950551987,0.01419250015169382,-0.03819500282406807
432,0.029871001839637763,0.014867500402033327,-0.0381930023431778
433,0.03036599978804588,0.0158265009522438,-0.03819500282406807
434,0.030544999986886975,0.01625949889421463,-0.038200002163648605
435,0.03100800141692162,0.01713550090789795,-0.038205001503229134
436,0.03126399964094162,0.017532501369714737,-0.038207001984119415
437,0.031713999807834625,0.01840050145983696,-0.03821400180459023
438,0.03194500133395195,0.018926501274108887,-0.03820900246500969
439,0.03203799948096275,0.019327498972415924,-0.03820900246500969
440,0.03198299929499626,0.020303498953580856,-0.0382160022854805
441,0.03173699975013733,0.021256498992443085,-0.03821900114417076
442,0.0313280001282692,0.022147499024868008,-0.03822800144553185
443,0.030698001384735107,0.022904500365257263,-0.0382390022277832
444,0.02977599948644638,0.02358049899339676,-0.03824800252914429
445,0.029010001569986343,0.02395649999380112,-0.03827100247144699
446,0.02803700044751168,0.024151500314474102,-0.03826500102877617
447,0.02694100141525269,0.023995500057935715,-0.03828100115060806
448,0.026576999574899673,0.023912500590085983,-0.03828300163149834
449,0.02560500055551529,0.023664500564336777,-0.03829900175333023
450,0.02467900142073632,0.023306500166654587,-0.038294002413749695
451,0.02364500053226948,0.02246449887752533,-0.03829000145196915
452,0.02309099957346916,0.021637499332427985,-0.038287002593278885
453,0.02275700122117996,0.02055549994111061,-0.038294002413749695
454,0.02262600138783455,0.019250500947237008,-0.03828000277280808
455,0.02261500060558319,0.0189254991710186,-0.03827100247144699
456,0.02269599959254265,0.01791049912571907,-0.03826900199055672
457,0.02279300056397915,0.016894500702619553,-0.03824800252914429
458,0.023148000240325928,0.015872500836849213,-0.03824800252914429
459,0.02341300062835216,0.015276500023901463,-0.038242001086473465
460,0.023955000564455986,0.014480500482022762,-0.03823000192642212
461,0.024459000676870343,0.01403649989515543,-0.03822500258684158
462,0.025338001549243927,0.013572500087320805,-0.038218002766370766
463,0.026367999613285058,0.01323350053280592,-0.03820900246500969
464,0.02739400044083596,0.013154500164091587,-0.038207001984119415
